sample	mach	seq_date	initial	passed_filter_reads	low_quality_reads	too_many_n_reads	too_short_reads	too_long_reads	raw_total_reads	raw_total_bases	raw_q20_bases	raw_q30_bases	raw_q20_rate	raw_q30_rate	raw_read1_mean_length	raw_read2_mean_length	raw_gc_content	total_reads	total_bases	q20_bases	q30_bases	q20_rate	q30_rate	read1_mean_length	read2_mean_length	gc_content	homozygosity	heterozygosity	genomesize	repeatsize	uniquesize	modelfit	errorrate	num_contigs	num_contigs_mitochondrion	num_contigs_plastid	num_contigs_prokarya	bp_mitochondrion	bp_plastid	bp_prokarya	complete	single_copy	multi_copy	fragmented	missing	n_markers	domain	number_of_scaffolds	number_of_contigs	total_length	percent_gaps	scaffold_n50	contigs_n50	unique_k_mers_assembly	k_mers_total	qv	error	k_mer_set	solid_k_mers	total_k_mers	completeness	depmethod	adjust	readbp	mapadjust	scdepth	estgenomesize
OG558	NOVA	230419	AD2	133660378	2611142	28864	2942042	0	139242426	20733318269	20046787787	19120516240	0.966888	0.922212	148	148	0.43479	133660378	19939752838	19418334549	18566758956	0.97385	0.931143	149	149	0.43258	99.5613%	0.470014%	543,167,367	36,187,998	506,979,368	99.7092%	0.239325%	8719063	9	12	2	27892	20141	3292	84.7	83.7	1	7.6	7.7	3640	eukaryota	65150	65150	568188237	0.000%	35312	35312	16967	566885237	58.461	1.42527e-06	all	525414171	562117471	93.4705	mpileup	IndelRatio	19939752838	0.999329939166313	33.63	593236634
OG601	NOVA	230419	AD2	177420842	8084874	100928	5897788	0	191504432	28448042832	27055868140	25576260327	0.951063	0.899052	148	148	0.485915	177420842	26460034272	25545909149	24273715911	0.965453	0.917373	149	149	0.480172	99.4964%	0.514145%	437,753,080	28,627,602	409,125,477	98.9936%	0.372975%	7295656	13	2	2	33855	2153	2434	83.7	82.7	1	7.2	9.1	3640	eukaryota	153079	153079	505123536	0.000%	21990	21990	31364	473329150	55.0094	3.15546e-06	all	432927895	460478907	94.0169	mpileup	None	26460034272	1	54.33	487011735
OG588	NOVA	230419	AD2	161213674	1587636	78412	3988760	0	166868482	24743317497	24033067396	22893947714	0.971295	0.925258	148	148	0.39719	161213674	24042027235	23439733033	22356979219	0.974948	0.929912	149	149	0.39655	99.7147%	0.310971%	703,873,525	68,727,269	635,146,256	99.4253%	0.282402%	11029641	86	238	24	149959	357185	37096	85.2	84.4	0.8	7.4	7.4	3640	eukaryota	61739	61739	739282574	0.000%	40810	40810	24150	738047794	58.0738	1.55819e-06	all	658942032	687173599	95.8916	mpileup	None	24042027235	1	30.64	784607176
OG502	NOVA	230419	AD2	184123888	4399770	26466	2930462	0	191480586	28594508355	27470051524	25971138716	0.960676	0.908256	149	149	0.414113	184123888	27505838822	26628501415	25247380866	0.968104	0.917892	149	149	0.412106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG572	NOVA	230419	AD2	171778962	1529754	48648	3721788	0	177079152	26318321829	25626572215	24488123320	0.973716	0.930459	148	148	0.399372	171778962	25623432112	25036420046	23952977410	0.977091	0.934808	149	149	0.398884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG491	NOVA	230419	AD2	177532482	3404218	51660	4145870	0	185134230	27572100274	26525852811	25056981011	0.962054	0.90878	148	148	0.429781	177532482	26490893158	25673288891	24310921187	0.969136	0.917709	149	149	0.427171	99.6527%	0.364319%	568,101,522	39,485,533	528,615,989	99.1418%	0.292873%	9320179	4	4	1	22518	5001	1182	88.9	88	0.9	5.9	5.2	3640	eukaryota	235335	235335	643735060	0.000%	35803	35803	19064	589330802	58.1236	1.54043e-06	all	546799839	573664841	95.317	mpileup	None	26490893158	1	42.62	621613959
OG589	NOVA	230419	AD2	103964178	2004570	78320	5265016	0	111312084	16310575874	15731258642	15003178939	0.964482	0.919844	146	146	0.428887	103964178	15415530368	14996466925	14342120130	0.972816	0.930368	148	148	0.426849	99.1517%	1.09456%	541,646,261	48,127,239	493,519,022	99.7675%	0.257457%	9395047	15	60	1	36707	77155	1157	64.4	63.7	0.7	13.8	21.8	3640	eukaryota	166884	166885	597342052	0.000%	10432	10432	31946	594003766	55.9158	2.56106e-06	all	522383303	597679034	87.402	mpileup	None	15415530368	1	24.23	636257128
OG591	NOVA	230419	AD2	123396274	1891170	38476	3355768	0	128681688	19066168656	18420997763	17499721909	0.966161	0.917842	148	148	0.412505	123396274	18379012950	17852826515	16992320900	0.97137	0.92455	148	148	0.411348	99.5842%	0.433285%	599,582,035	38,149,643	561,432,392	99.7495%	0.269067%	9247495	10	3	0	28829	3451	NA	82.9	82.1	0.8	8.3	8.8	3640	eukaryota	144450	144450	642799142	0.000%	27316	27316	13428	613559413	59.8206	1.04217e-06	all	576377897	618073897	93.2539	mpileup	None	18379012950	1	27.44	669743704
OG497	NOVA	230419	AD2	187518100	2208582	23976	2306466	0	192057124	28721250971	27879671907	26588450294	0.970698	0.925741	149	149	0.426025	187518100	28026201351	27324065375	26100633924	0.974947	0.931294	149	149	0.425118	99.1606%	0.846559%	564,500,121	30,055,226	534,444,896	99.7077%	0.235805%	10073258	4	2	5	4981	2125	22225	78.4	77.7	0.7	9.1	12.5	3640	eukaryota	336574	336574	692754260	0.000%	14691	14691	15663	627063803	59.2465	1.18946e-06	all	563690518	633374276	88.998	mpileup	IndelRatio	28026201351	0.999075032862141	46.24	606621347
OG548	NOVA	230419	AD2	159643268	1976288	35648	3605094	0	165260298	24629970469	23847994518	22728822672	0.968251	0.922812	149	148	0.401662	159643268	23817782901	23200901375	22154855529	0.9741	0.930181	149	149	0.400665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG533	NOVA	230419	AD2	125138090	2129312	110756	7337180	0	134715338	19727218084	18871378321	17757769014	0.956616	0.900166	146	146	0.404661	125138090	18570639133	17941157486	16932306527	0.966103	0.911778	148	148	0.400851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG511	NOVA	230419	AD2	153950636	3514494	53444	4325312	0	161843886	24073923011	23194599045	22073037814	0.963474	0.916886	148	148	0.456035	153950636	22952912323	22311728889	21298488804	0.972065	0.927921	149	149	0.453372	99.3528%	0.655843%	475,047,549	24,165,552	450,881,997	99.4951%	0.295245%	7876667	13	7	4	52246	10958	5787	85.6	84.8	0.8	7.3	7.1	3640	eukaryota	190221	190221	544920919	0.000%	29369	29369	21566	503384392	56.9034	2.04014e-06	all	468795640	517556815	90.5786	mpileup	None	22952912323	1	43.51	527567533
OG593	NOVA	230419	AD2	153281646	3162008	66692	5123674	0	161634020	23901450576	23045765694	21872329598	0.964199	0.915105	147	147	0.44302	153281646	22814843900	22169575425	21094792556	0.971717	0.924608	148	148	0.439704	99.187%	0.820079%	415,861,230	19,130,014	396,731,216	99.2866%	0.260731%	7139470	11	4	2	34723	21066	6508	77.3	76.4	0.9	10.5	12.2	3640	eukaryota	188057	188057	493062292	0.000%	13062	13062	16810	460711403	57.6007	1.73751e-06	all	418183362	464441847	90.04	mpileup	None	22814843900	1	50.19	454539084
OG590	NOVA	230419	AD2	168981182	2625048	52898	4602798	0	176261926	26196874163	25359842959	24212832784	0.968048	0.924264	148	148	0.41744	168981182	25193194001	24541856811	23482930848	0.974146	0.932114	149	149	0.416043	99.7275%	0.309809%	628,512,017	51,679,318	576,832,700	99.7317%	0.234813%	9949300	30	12	2	74268	17331	2951	83.3	82.5	0.8	8	8.7	3640	eukaryota	207577	207577	689327402	0.000%	24675	24675	16828	644893504	59.0567	1.2426e-06	all	595335803	624601468	95.3145	mpileup	None	25193194001	1	35.86	702490752
OG547	NOVA	230419	AD2	132527296	1397358	23004	2605932	0	136553590	20350400794	19770105700	18883888550	0.971485	0.927937	149	148	0.417136	132527296	19778445742	19306418478	18471746408	0.976134	0.933933	149	149	0.415937	99.1584%	0.905202%	796,126,566	97,205,982	698,920,584	99.5795%	0.213636%	13998336	30	10	18	62671	14397	29579	70.9	69.9	1	11.5	17.6	3640	eukaryota	190175	190175	872094129	0.000%	13817	13817	38903	868290629	56.7089	2.13358e-06	all	742268891	838180705	88.5571	mpileup	None	19778445742	1	22.28	887633935
OG481	NOVA	230419	AD2	188049798	3317018	44896	2958132	0	194369844	28997252202	27965212621	26480148684	0.964409	0.913195	149	149	0.427907	188049798	28090966860	27248727905	25855852394	0.970017	0.920433	149	149	0.426626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG586	NOVA	230419	AD2	193816702	2499892	42356	7025270	0	203384220	30215803466	29084605786	27485873900	0.962563	0.909652	148	148	0.417493	193816702	28808716868	27938275151	26467573489	0.969785	0.918735	148	148	0.416939	99.4339%	0.597679%	683,288,812	50,091,356	633,197,456	99.2881%	0.266475%	10850683	6	0	3	8497	NA	3729	81.5	80.7	0.8	8.7	9.8	3640	eukaryota	228066	228066	751176225	0.000%	24546	24546	19387	704461268	58.8256	1.31051e-06	all	653449785	714460554	91.4606	mpileup	None	28808716868	1	34.67	830928797
OG490	NOVA	230419	AD2	181939468	2569150	46850	4606392	0	189161860	28215096432	27208453118	25809209990	0.964323	0.914731	149	149	0.455432	181939468	27132407687	26353750331	25062324475	0.971302	0.923704	149	149	0.454738	99.2041%	0.799913%	328,955,905	9,066,564	319,889,341	99.028%	0.30183%	5783037	20	6	6	74376	6624	8232	85.5	84.6	0.9	5.5	9	3640	eukaryota	197203	197203	397873364	0.000%	19184	19184	11127	354086918	58.2494	1.49643e-06	all	330357742	372434806	88.7022	mpileup	None	27132407687	1	74.21	365596202
OG516	NOVA	230419	AD2	145191946	2026024	30476	2309446	0	149557892	22296978310	21621776939	20609099533	0.969718	0.9243	149	149	0.417442	145191946	21683388938	21122250272	20166325895	0.974121	0.930036	149	149	0.416522	99.4593%	0.592881%	623,302,636	72,272,953	551,029,683	99.6289%	0.429675%	11637740	32	17	12	63909	21815	16783	77.2	76.5	0.7	8.8	14	3640	eukaryota	517889	517889	796045452	0.000%	18674	18674	48890	675972293	54.6291	3.44419e-06	all	579926493	624962992	92.7937	mpileup	None	21683388938	1	28.59	758387969
OG620	NOVA	230419	AD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG602	NOVA	230419	AD2	141600014	2168804	57758	5655332	0	149481908	22157170811	21147950234	19775873862	0.954452	0.892527	148	148	0.403895	141600014	21085251087	20314996449	19052348620	0.96347	0.903587	148	148	0.400808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG605	NOVA	230419	AD2	148471292	2832352	82532	7112876	0	158499052	23339149917	22498552158	21442264933	0.963983	0.918725	147	147	0.442682	148471292	22055101563	21473232386	20527015485	0.973617	0.930715	148	148	0.437773	99.6916%	0.352326%	564,064,914	39,838,509	524,226,404	99.4506%	0.263%	8754303	13	1	5	20446	1403	9407	91	90.1	0.9	4.7	4.3	3640	eukaryota	152995	152995	607341087	0.000%	49416	49416	16295	573595346	58.6876	1.35281e-06	all	538295262	565073377	95.2611	mpileup	None	22055101563	1	34.18	645214089
OG498	NOVA	230419	AD2	153740798	1608202	109112	5127180	0	160585292	23683501340	23004644305	21929569811	0.971336	0.925943	147	147	0.430839	153740798	22893504373	22330107423	21313454633	0.975391	0.930983	148	148	0.429915	97.4996%	2.54486%	622,247,048	67,538,210	554,708,838	99.0001%	0.329121%	16893022	25	12	57	60057	15893	82042	33.5	31.4	2.1	19.8	46.7	3640	eukaryota	1010194	1010194	1146623525	0.000%	1984	1984	69226	991951561	54.7843	3.32333e-06	all	740795317	834692471	88.7507	mpileup	None	22893504373	1	31.06	737058360
OG544	NOVA	230419	AD2	134116596	2170660	33604	3536320	0	139857180	20774061106	20112320203	19174614977	0.968146	0.923008	148	148	0.432123	134116596	19971874517	19464017194	18598005281	0.974571	0.93121	148	148	0.429687	99.2754%	0.774336%	563,272,106	43,980,293	519,291,813	99.6991%	0.229321%	9577433	3	4	2	19388	4685	5380	79.8	78.8	1	9.5	10.7	3640	eukaryota	286660	286660	660142305	0.000%	14713	14713	21479	603939189	57.7119	1.69359e-06	all	546944881	608706689	89.8536	mpileup	None	19971874517	1	31.68	630372602
OG592	NOVA	230419	AD2	117774200	3496286	167994	9960452	0	131398932	19072070268	18215715716	17283293951	0.955099	0.90621	145	145	0.445239	117774200	17412744274	16892719243	16107580100	0.970135	0.925045	147	147	0.438865	100%	48.2385%	262,880,189	107,839,402	155,040,787	78.9268%	2.5574%	19086716	291	62	70	445460	84975	104138	31.2	30.7	0.5	13.5	55.3	3640	eukaryota	1086437	1086437	1297725439	0.000%	2519	2519	160771	1114073670	51.629	6.87234e-06	all	822708717	939260999	87.5911	mpileup	IndelRatio	17412744274	0.999436177768938	12.93	1347923174
OG492	NOVA	230419	AD2	172659960	3258398	61440	3667986	0	179647784	26757132893	25788314448	24419518571	0.963792	0.912636	148	148	0.428075	172659960	25772838897	25009516550	23737398354	0.970383	0.921024	149	149	0.425848	99.6934%	0.331064%	583,255,760	41,865,387	541,390,373	99.3454%	0.351481%	9409615	11	1	1	18065	1635	1074	89	88.1	0.9	5.9	5.1	3640	eukaryota	54793	54793	605264869	0.000%	41257	41257	19708	604169009	58.0873	1.55336e-06	all	559365749	584172836	95.7535	mpileup	None	25772838897	1	40.02	643950540
OG318	NOVA	230419	AD2	198736218	2722992	59292	4752472	0	206270974	30713915969	29679119275	28204867238	0.966309	0.918309	148	148	0.424392	198736218	29657791683	28837027847	27463914177	0.972326	0.926027	149	149	0.422705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG584	NOVA	230419	AD2	115567422	828848	33762	2767284	0	119197316	17662187794	17268570576	16587992702	0.977714	0.939181	148	148	0.403741	115567422	17205551821	16874217193	16226094131	0.980743	0.943073	148	148	0.40318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG623	NOVA	230419	AD2	175696400	2695636	57070	5092400	0	183541506	27305188952	26318191507	24951584213	0.963853	0.913804	148	148	0.393593	175696400	26194519461	25413389492	24147440789	0.97018	0.921851	149	149	0.39216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG606	NOVA	230419	AD2	157384410	3508038	46732	3555302	0	164494482	24490594942	23560391844	22355140927	0.962018	0.912805	148	148	0.428403	157384410	23488602073	22774213998	21668442639	0.969586	0.922509	149	149	0.426151	99.6796%	0.339891%	560,530,469	32,388,424	528,142,046	99.0932%	0.286322%	8787433	4	3	0	21308	6000	NA	84.9	83.9	1	7	8.1	3640	eukaryota	56148	56148	580116999	0.000%	22829	22829	17013	578994039	58.5411	1.39924e-06	all	542099820	566457513	95.7	mpileup	None	23488602073	1	38.7	606886833
OG536	NOVA	230419	AD2	81089264	2343368	364710	23347612	0	107144954	14784909493	13523275104	12630352613	0.914667	0.854273	138	137	0.460495	81089264	11677703210	11198424430	10598300982	0.958958	0.907567	144	143	0.445185	96.5189%	4.68815%	18,303,001	14,220,838	4,082,163	87.0424%	6.82258%	13230322	177	42	184	251196	53966	249631	9.8	9.6	0.2	10.2	80	3640	eukaryota	701271	701271	791454206	0.000%	1260	1260	214584	777428786	48.8123	1.31454e-05	all	519220520	636746918	81.5427	mpileup	IndelRatio	11677703210	0.999865264519432	6.48	1802846640
OG621	NOVA	230419	AD2	160489398	5292310	58806	5332378	0	171172892	25431993320	24095885438	22526247528	0.947464	0.885744	148	148	0.443221	160489398	23924709999	22951187483	21545033578	0.959309	0.900535	149	149	0.439	99.4828%	0.567697%	709,690,492	112,382,484	597,308,008	99.2978%	0.377388%	13034574	77	10	13	136052	13424	19577	58.9	57.9	1	11.3	29.8	3640	eukaryota	523310	523310	893586145	0.000%	8024	8024	63054	790121061	54.2018	3.80029e-06	all	639828175	684978272	93.4085	mpileup	None	23924709999	1	28.09	851772973
OG531	NOVA	230419	AD2	136050528	2852346	38530	3813756	0	142755160	21209254239	20409744824	19401565306	0.962304	0.914769	148	148	0.45232	136050528	20267842174	19661083576	18740969190	0.970063	0.924665	148	148	0.449952	99.3626%	0.68604%	489,966,451	45,895,738	444,070,713	99.1978%	0.279965%	8611160	29	7	8	60405	10361	10406	64.3	63.7	0.6	11.7	24	3640	eukaryota	122754	122754	546631899	0.000%	10669	10669	22700	544176819	57.0192	1.98644e-06	all	469197405	510932027	91.8317	mpileup	None	20267842174	1	34.85	581615887
OG624	NOVA	230419	AD2	124943992	1303974	44740	3042502	0	129335208	19220269441	18644824539	17735541273	0.970061	0.922752	148	148	0.412763	124943992	18625575013	18151267751	17292728839	0.974535	0.92844	149	149	0.412323	99.5825%	0.607855%	661,680,674	52,274,390	609,406,283	99.7652%	0.257614%	10484762	8	5	4	27672	8288	4892	82.1	81.2	0.9	8.5	9.4	3640	eukaryota	82213	82213	685573275	0.000%	35928	35928	17080	683929015	59.2474	1.18922e-06	all	632694144	684821315	92.3882	mpileup	None	18625575013	1	25.67	725438765
OG477	NOVA	230419	AD2	188649288	3982684	30890	3199738	0	195862600	29267775370	28206683044	26774096555	0.963745	0.914798	149	149	0.441871	188649288	28180693201	27360451396	26038629476	0.970893	0.923988	149	149	0.439153	99.6932%	0.315423%	521,342,616	25,675,479	495,667,137	99.0079%	0.315589%	8063859	8	2	4	28043	5892	5249	90.6	89.8	0.8	4	5.4	3640	eukaryota	94371	94371	561031375	0.000%	56773	56773	11419	540339033	59.9725	1.00634e-06	all	510960458	532476971	95.9592	mpileup	None	28180693201	1	50.12	562246032
OG585	NOVA	230419	AD2	90048774	936638	119810	8628954	0	99734176	14374299488	13896299615	13300248144	0.966746	0.92528	144	144	0.393555	90048774	13150975466	12840473039	12330547984	0.976389	0.937615	146	146	0.394071	100%	100%	159,127,189	36,207,680	122,919,509	79.8032%	2.81934%	10115157	6	1	9	27432	1366	16580	61.3	60.7	0.6	15.2	23.5	3640	eukaryota	179347	179347	701868432	0.000%	8812	8812	46178	684348724	54.9305	3.21331e-06	all	608319918	643800242	94.4889	mpileup	None	13150975466	1	10.5	1252889097
OG551	NOVA	230419	AD2	157566978	1948336	65542	5084192	0	164665048	24412783408	23638864230	22534185032	0.968299	0.923049	148	148	0.418163	157566978	23480997156	22877062990	21854593370	0.97428	0.930735	149	149	0.41736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG594	NOVA	230419	AD2	131973206	1942820	83468	11084486	0	145083980	21343545738	20339068800	19304694986	0.952938	0.904475	147	146	0.442214	131973206	19469652228	18901766797	18037332512	0.970832	0.926433	147	147	0.43834	99.4696%	0.599741%	385,372,609	48,020,801	337,351,808	99.5172%	0.239542%	6527079	26	5	4	66792	6064	5362	82.1	81.2	0.9	6.8	11.1	3640	eukaryota	63999	63999	391234352	0.000%	21035	21035	8881	389954372	59.6477	1.08451e-06	all	349384536	385310832	90.676	mpileup	None	19469652228	1	34.9	557920368
OG280	NOVA	230419	AD2	187438386	2086176	34732	4018348	0	193577642	28831790278	27860515451	26352820670	0.966312	0.91402	148	148	0.407039	187438386	27972284991	27158152013	25728675657	0.970895	0.919792	149	149	0.405995	99.8764%	0.258662%	1,022,495,261	130,091,504	892,403,757	99.0296%	0.287292%	15802002	12	3	3	33542	3943	4027	73.6	72.6	1	11.2	15.2	3640	eukaryota	288685	288685	1095599513	0.000%	22421	22421	34909	1040255694	57.9642	1.59803e-06	all	922557502	942090903	97.9266	mpileup	IndelRatio	27972284991	0.999884426757885	23.79	1175947896
OG603	NOVA	230419	AD2	139456574	2163100	40902	5665576	0	147326152	21853699750	21066062518	20063493705	0.963959	0.918082	148	148	0.420082	139456574	20732440574	20167861517	19268995928	0.972768	0.929413	148	148	0.420798	99.2142%	0.821203%	532,779,362	42,737,843	490,041,520	99.6656%	0.233068%	9148601	12	46	2	36223	58707	2643	77.5	76.6	0.9	9.9	12.6	3640	eukaryota	301732	301732	629624382	0.000%	16469	16469	18102	567553799	58.1849	1.51882e-06	all	513362266	577257482	88.9312	mpileup	None	20732440574	1	33.1	626293389
OG557	NOVA	230419	AD2	125840328	1710302	29116	2595636	0	130175382	19392590644	18826903381	18008200517	0.97083	0.928612	148	148	0.419316	125840328	18778770230	18337541341	17575471813	0.976504	0.935922	149	149	0.417935	99.9013%	0.2809%	639,897,202	51,047,369	588,849,833	99.7561%	0.212898%	9659847	14	8	5	45827	11947	8567	87.3	86.5	0.8	6.2	6.5	3640	eukaryota	115882	115882	671991622	0.000%	53419	53419	11247	649434926	60.8371	8.2468e-07	all	604328571	625580092	96.6029	mpileup	None	18778770230	1	26.89	698258561
OG560	NOVA	230419	AD2	193678456	1522440	47930	4086794	0	199335620	29674090530	28612283501	26849835115	0.964218	0.904824	148	148	0.40389	193678456	28908009095	27970994382	26278659557	0.967586	0.909044	149	149	0.403444	99.6734%	0.39259%	1,130,474,055	179,529,313	950,944,741	99.5153%	0.614829%	19997319	21	6	12	77844	8765	28182	71	70.2	0.8	12.4	16.6	3640	eukaryota	249476	249477	1224933528	0.000%	21457	21457	152421	1219943421	52.2549	5.94993e-06	all	973885315	1007650320	96.6491	mpileup	None	28908009095	1	21.18	1364856196
OG520	NOVA	230419	AD2	123374900	988556	99060	6494114	0	130956630	19176622398	18682405031	17910008490	0.974228	0.93395	146	146	0.421196	123374900	18294676141	17906452804	17192460192	0.978779	0.939752	148	148	0.421526	99.1543%	0.914552%	523,033,942	46,745,247	476,288,695	99.2905%	0.227373%	8880683	11	8	7	36926	10524	8367	70.2	69.4	0.8	11	18.8	3640	eukaryota	115882	115882	565179887	0.000%	14882	14882	16356	562862247	58.5894	1.38376e-06	all	497302386	559278236	88.9186	mpileup	None	18294676141	1	29.7	615885935
OG598	NOVA	230419	AD2	141333812	5881988	117916	7722410	0	155056126	22702338642	21672787814	20580597089	0.95465	0.906541	146	146	0.481248	141333812	20974147705	20306685046	19372343086	0.968177	0.92363	148	148	0.475166	98.3697%	1.66164%	478,349,520	59,034,282	419,315,238	99.1784%	0.318102%	10919740	82	40	80	124683	54145	108130	50.3	48.8	1.5	16.4	33.3	3640	eukaryota	613156	613156	743422480	0.000%	2815	2815	60540	637768647	53.4482	4.52043e-06	all	493941414	565479086	87.3492	mpileup	IndelRatio	20974147705	0.999328554680022	38.29	548148106
OG622	NOVA	230419	AD2	141123380	4847464	164090	7902156	0	154037090	22568593586	21497363539	20339517240	0.952534	0.901231	146	146	0.444836	141123380	20973863274	20250564740	19242525579	0.965514	0.917453	148	148	0.440838	99.3469%	1.10317%	706,225,039	109,343,609	596,881,430	98.7739%	0.305549%	12981390	65	13	8	107833	17373	13595	56.9	55.9	1	11.8	31.3	3640	eukaryota	569998	569998	888354729	0.000%	6784	6784	63320	777012613	54.1109	3.8807e-06	all	632997277	710006388	89.1537	mpileup	IndelRatio	20973863274	0.999035933218421	24.75	848106776
